"Product Name"," Product Code"," IMEI or Serial Numbers"," Expected"," Counted"
"Fixcef Plus 500 mg+125 mg",19007,,49,
"Fixcef Plus 250 mg+62.5 mg",19008,,75,
"A-Mycin 200 mg/5 ml",8429,,0,
"A-Mycin 250 mg/5 ml",8428,,0,
"Flatus 67 mg/ml",24492,,0,
"Flatunil 67 mg/ml",24490,,0,
"Flatulex 67 mg/ml",1299,,0,
"Flatameal DS (200 mg+400 mg+30 mg)/5 ml",26299,,0,
"Flamzin 0.01",12367,,0,
"Flamyd 500 mg/100 ml",10109,,1,
"Flamyd 500 mg",10108,,61,
"Flamyd 200 mg/5 ml",22382,,0,
"Flamyd 0.0075",15676,,0,
"Flamyd 250 mg",10107,,0,
"Flamitrol 0.001",19849,,0,
"Flamic 250 mg",11391,,0,
"Flamic 500 mg",11392,,0,
"Flamic 50 mg/5 ml",11393,,0,
"Flamex 200 mg",11271,,126,
"Flamex 400 mg",11272,,103,
"Flamex 100 mg/5 ml",11273,,0,
"Flam 400 mg",11305,,0,
"Flagyl 100ml",10105,,3,
"Flagyl 400 mg",10104,,226,
"Flagyl 200 mg",10103,,0,
"Flacort 6 mg",16420,,0,
"Flacort 6 mg/5 ml",26420,,0,
"Flacort 24 mg",26419,,0,
"Flacol 67 mg/ 15ml",1298,,0,
"Flacol 40 mg",24495,,15,
"Flac 250 mg",6250,,0,
"Flac 500 mg",6251,,0,
"Flac 125 mg/5 ml",6252,,0,
"Fizz-TR 150 mg+0.5 mg+61.8 mg",27915,,0,
"A-Mycin 125 mg/5 ml",8427,,0,
"Fliban 100 mg",32596,,0,
"Flexor 10 mg",11794,,180,
"Flexor 5 mg",11793,,110,
"Flexivan ER 200 mg",49,,55,
"Flexivan 100 mg",48,,102,
"Flexiril 5 mg",29862,,59,
"Flexiril 10 mg",29861,,40,
"Fleximoov 15%+10%",22198,,0,
"Fleximoov 30%+8%",22197,,0,
"Flexilax 10 mg",11733,,59,
"Flexilax 5 mg",11732,,50,
"Flexifen 10 mg",11730,,30,
"Flexifen 5 mg",11729,,285,
"Flexifen 25 mg",11731,,0,
"Flexidol 100 mg",17375,,0,
"Flexibac 25 mg",11728,,50,
"Flexibac 10 mg",11727,,93,
"Flexibac 5 mg",11726,,175,
"Flexibac 5 mg/5 ml",18071,,0,
"Flexi SR 200 mg",17374,,70,
"Flexi 100 mg",2,,160,
"Flemo 40 mg",29151,,66,
"Flegnil DS 250 mg/5 ml",30712,,0,
"Flegnil 125 mg/5 ml",30711,,0,
"Fleco 100 mg",47,,0,
"Flavox 200 mg",15581,,0,
"Flavox 100 mg",27782,,0,
"Flavona 50 mg",28208,,0,
Flavit-M,14204,,0,
Flavit,13782,,0,
"A-Mycin 500 mg",8426,,0,
"Florazol 200 mg/5 ml",10111,,0,
"Florazol 400 mg",10110,,0,
"Flontin 200 mg/100 ml",9268,,0,
"Flontin 250 mg/5 ml",9267,,0,
"Flontin 250 mg",9264,,0,
"Flontin 750 mg",9266,,0,
"Flontin 500 mg",9265,,62,
"Flonor 0.4 mg",15587,,0,
"Flonaspray 50 mcg/spray",13032,,4,
"Flonasin (137 mcg+50 mcg)/spray",18019,,4,
"Flomyst F (50 mcg+5 mcg)/puff",28436,,0,
"Flomyst F (125 mcg+5 mcg)/puff",28435,,0,
"Flomyst F (250 mcg+10 mcg)/puff",28434,,1,
"Flomox XG 0.5%+0.4%",27726,,0,
"Flomox D 0.5%+0.1%",27725,,2,
"Flomox 400 mg/250 ml",32484,,0,
"Flomox 0.005",9626,,1,
"Flomont 10 mg",22623,,0,
"Flogem 320 mg",9404,,0,
"Flocip 250 mg/5 ml",9263,,0,
"Flocip 500 mg",9262,,0,
"Flocet 200 mg/100 ml",9656,,0,
"Flocet 400 mg",9651,,0,
"Flocet 200 mg",9650,,0,
"Flixonase 50 mcg/spray",13031,,0,
"Flixocort 125 mcg/metered dose",29371,,0,
"Flixocort 250 mcg/metered dose",29372,,0,
"Flintex 15 mg/5 ml",30545,,0,
"Flindof 200 mg",26257,,30,
"Flindof 400 mg",26258,,60,
"A-Mycin 250 mg",8425,,0,
"Floxabid 0.003",9125,,0,
"Floxabid 200 mg/100 ml",26354,,0,
"Floxabid 750 mg",9273,,0,
"Floxabid 500 mg",9272,,16,
"Floxabid 250 mg",9271,,30,
"Flox 250 mg",6257,,0,
"Flox 125 mg/5 ml",6259,,0,
"Flox 500 mg",6258,,0,
"Flowrap 4 mg",24471,,30,
"Flowrap 8 mg",24472,,50,
"Flovo 500 mg",9433,,0,
"Flovix TS 0.015",27728,,0,
"Flovix 0.005",27727,,0,
"Flostat 40 mg",27205,,0,
"Flosin 8 mg",33174,,0,
"Flosin 4 mg",33175,,0,
"Floromox-D 0.5%+0.1%",30852,,3,
"Floromox XG 0.5%+0.4%",32619,,0,
"Floromox 400 mg",9613,,20,
"Floromox 0.005",9627,,4,
"Florocin 500 mg",9269,,0,
"Florocin 250 mg/5 ml",9270,,0,
"Florobex 0.006",18177,,0,
"Florixe 5% w/w",12486,,0,
"Floriva-F (25 mcg+250 mcg)/puff",32792,,1,
"Floriva-F 50 mcg+500 mcg",32027,,60,
"Florium 10 mg",20413,,0,
"Florium 5 mg",20412,,0,
"Florest 100mg",30242,,90,
"A-Mycin 0.03",529,,6,
"Fluanxol 20 mg/ml",4316,,0,
"Fluanxol 1 mg",4315,,0,
"Fluanxol 40 mg/2 ml",4317,,0,
"Fluanxol 0.5 mg",4314,,0,
"Fluact 50 mg",9976,,0,
"Fluact 50 mg/5 ml",9978,,0,
"Fluact 150 mg",9977,,0,
"Flu-K 250 mg",6305,,0,
"Flu-K 125 mg/5 ml",6307,,0,
"Flu-K 500 mg",6306,,0,
"Floxy 500 mg",27335,,0,
"Floxipar 200 mg",9661,,0,
"Floxin DS 250 mg/5 ml",9280,,0,
"Floxin 250 mg",9278,,0,
"Floxin 500 mg",9279,,0,
"Floximox 0.005",9629,,0,
"Floxason-DS 500 mg",6264,,0,
"Floxason 125 mg/5 ml",6265,,0,
"Floxason 250 mg",6263,,0,
"Floxapen 125 mg/5 ml",6262,,0,
"Floxapen 500 mg",6261,,0,
"Floxapen 250 mg",6260,,0,
"Floxalone-DX 0.5%+0.1%",31123,,0,
"Floxalone 400 mg",9614,,0,
"Floxalone 5ml",9628,,3,
"Floxacin 250 mg/5 ml",26916,,0,
"Floxacin 0.003",9126,,0,
"Floxacin 250 mg",9276,,0,
"Floxacin 500 mg",9277,,0,
"Floxabid DS 250 mg/5 ml",9275,,0,
"A-Migel 15mg",10007,,6,
"Flucin 500 mg",6287,,0,
"Flucin 250 mg",6286,,0,
"Flucin 125 mg/5 ml",6288,,0,
"Flucillin 125 mg/5 ml",6285,,0,
"Flucillin 500 mg",6284,,0,
"Flucillin 250 mg",6283,,0,
"Flucil 250 mg",6280,,0,
"Flucil 125 mg/5 ml",6282,,0,
"Flucil 500 mg",6281,,0,
"Flucid 50 mg",9910,,0,
"Flucanex 50 mg",9850,,0,
"Flucanex 150 mg",9851,,0,
"Fluc 500 mg",6278,,0,
"Fluc 125 mg/5 ml",6279,,0,
"Flubiotic 250 mg",6275,,0,
"Flubiotic 500 mg",6276,,0,
"Flubiotic 125 mg/5 ml",6277,,0,
"Flubion 500 mg",28201,,0,
"Flubex DS 250 mg/5 ml",6274,,1,
"Flubex 500 mg",6272,,80,
"Flubex 250 mg",6271,,0,
"Flubex 125 mg/5 ml",6273,,0,
"Flubest 50 mg",27142,,0,
"Flubest 150 mg",27141,,0,
"Flubest 50 mg/5 ml",27415,,0,
"Flubac DS 250 mg/5 ml",6270,,0,
"Flubac 250 mg",6267,,0,
"Flubac 125 mg/5 ml",6269,,0,
"Flubac 500 mg",6268,,84,
"Fluarix 0.5 ml/prefilled syringe",15212,,0,
"A-Mectin 12 mg",28705,,0,
"Fluconaaf 150 mg",28792,,0,
"Flucon 50 mg",9858,,30,
"Flucon 200 mg",9860,,0,
"Flucon 50 mg/5 ml",27047,,0,
"Flucon 150 mg",9859,,24,
"Flucolet 50 mg/5 ml",9857,,0,
"Flucolet 50 mg",9855,,0,
"Flucolet 150 mg",9856,,0,
"Flucoder 50 mg",9852,,0,
"Flucoder 150 mg",9853,,0,
"Flucoder 50 mg/5 ml",9854,,0,
"Flucoder 200 mg",26753,,0,
"Flucocin DS 250 mg/5 ml",29011,,0,
"Flucocin 500 mg",29010,,0,
"Fluco-S 50 mg",9866,,0,
"Fluco-S 150 mg",9867,,0,
"Flucloxin 125 mg/5 ml",6301,,2,
"Flucloxin 500 mg",6300,,106,
"Flucloxin 250 mg",6299,,90,
"Flucloxin 500 mg/vial",26751,,0,
"Flucloxi 250 mg",6296,,0,
"Flucloxi 500 mg",6297,,0,
"Flucloxi 125 mg/5 ml",6298,,0,
"Fluclox DS 250 mg/5 ml",6293,,0,
"Fluclox 250 mg/vial",6294,,0,
"Fluclox 125 mg/5 ml",6292,,3,
"Fluclox 500 mg",6291,,0,
"Fluclox 250 mg",6290,,79,
"Fluclox 500 mg/vial",6295,,3,
"Flucin DS 250 mg/5 ml",6289,,0,
"A-Mectin 6 mg",28704,,0,
"Flugal 50 mg/5 ml",9877,,1,
"Flufun 150 mg",9873,,0,
"Flufun 50 mg",9872,,0,
"Fluflam 0.001",20426,,0,
"Flufex 120 mg",32513,,0,
"Fludin 0.01",15749,,0,
"Fludex 150 mg",27261,,0,
"Fludex 50 mg",9871,,0,
"Fluderm 50 mg",27473,,0,
"Fluderm 150 mg",27474,,0,
"Fludarabin Hexal 50 mg/2 ml",26688,,0,
"Fludara 10 mg",28339,,0,
"Fludara 50 mg/2 ml",17102,,0,
"Fluda 50 mg/5 ml",9870,,0,
"Fluda 50 mg",9869,,0,
"Flucostin 50 mg",27388,,0,
"Flucostan 50 mg",9868,,0,
"Flucort 0.001",15874,,0,
"Flucoron 50 mg",28214,,0,
"Flucopen 250 mg",6302,,0,
"Flucopen 500 mg",6303,,0,
"Flucopen 125 mg/5 ml",6304,,0,
"Fluconazole 50 mg",9864,,0,
"Fluconazole 150 mg",9865,,0,
"Fluconal 50 mg",9861,,0,
"Fluconal 150 mg",9862,,0,
"Fluconal 50 mg/5 ml",9863,,0,
"Fluconaaf 50 mg",28791,,0,
"A-Meb 135 mg",16609,,0,
"Flumetol (25 mcg+125 mcg)/puff",20508,,0,
"Flumeth 0.001",15875,,0,
"Flumetanol 1%+0.02% 5ml",16243,,1,
"Flumelone N 0.1%+0.5%",16506,,0,
"Flumed 250 mg",6314,,0,
"Flumed 125 mg/5 ml",6316,,0,
"Flumed 500 mg",6315,,0,
"Flumazole 50 mg",29254,,0,
"Flumazole 150 mg",32326,,0,
"Flumart 150 mg",9886,,0,
"Flumart 50 mg",9885,,0,
"Flumark 500 mg",6312,,0,
"Flumark 125 mg/5 ml",6313,,0,
"Fluma 50 mg",9883,,0,
"Fluma 150 mg",9884,,0,
"Flukzol 50 mg",9882,,0,
"Fluking 125 mg/5 ml",27567,,0,
"Fluking 500 mg",27566,,0,
"Fluking 250 mg",27565,,0,
"Flukin DS 250 mg/5 ml",6311,,0,
"Flukin 500 mg",6309,,28,
"Flukin 250 mg",6308,,0,
"Flukin 125 mg/5 ml",6310,,0,
"Flujale 50 mg",9881,,0,
"Flugard 50 mg",9878,,0,
"Flugard 150 mg",9879,,0,
"Flugal 200 mg",9876,,21,
"A-Kit 200 mg+200 mcg",28227,,0,
"A-Forte 50000 IU",13491,,0,
"A-Flox 250 mg/vial",28226,,0,
"Flupen 125 mg/5 ml",6319,,0,
"Flupen 500 mg",6318,,175,
"Flupen 250 mg",6317,,0,
"Flupagen 25 mg/ml",27694,,0,
"Flunol 50 mg/5 ml",9899,,0,
"Flunol 150 mg",9898,,0,
"Flunol 50 mg",9897,,0,
"Flunid 125 mg/5 ml",28092,,0,
"Flunid 500 mg",28091,,0,
"Flunid 250 mg",28090,,0,
"Flunazol 50 mg/5 ml",9896,,0,
"Flunazol 150 mg",9895,,0,
"Flunazol 50 mg",9894,,0,
"Flunarin 5 mg",10827,,0,
"Flunarin 10 mg",10828,,0,
"Flunapen 150 mg",9893,,0,
"Flunapen 50 mg",9892,,0,
"Flunac 50 mg",9889,,9,
"Flunac 50 mg/5 ml",9891,,0,
"Flunac 150 mg",9890,,40,
"Flumyc 150 mg",9888,,0,
"Flumyc 50 mg",9887,,0,
"Flumyc 50 mg/5 ml",27239,,0,
"Flumin 5 mg/5 ml",4654,,0,
"Flumetra 0.5 mg+10 mg",20453,,0,
"Flumetol 50 mcg+250 mcg",26853,,90,
"Flumetol (with device) 50 mcg+100 mcg",26852,,0,
"Flumetol 50 mcg+500 mcg",26102,,60,
"Flumetol (25 mcg+250 mcg)/puff",20507,,3,
"A-Flox 500 mg/vial",6214,,0,
"A-Flox 125 mg/5 ml",6212,,0,
"Flustar 250 mg",6321,,0,
"Flustar 125 mg/5 ml",26636,,0,
"Flustar 500 mg",6322,,0,
"Flustaph 250 mg",26885,,0,
"Flustaph 500 mg",26886,,0,
"Flustaph 125 mg/5 ml",26887,,0,
"Flusaf 150 mg",27917,,0,
"Flusaf 50 mg",9900,,0,
"Fluroxan 25 mg/ml",110,,0,
"Flurotor 25 mg/ml",29800,,0,
"Flurone 0.001",15884,,0,
"Fluromet 0.001",15877,,0,
"Flurolon 0.001",15883,,0,
"Fluroid G 0.1%+0.3%",31721,,0,
"Fluroid 0.001",29491,,0,
"Flurodent 0.0002",16853,,0,
"Flurocin 0.02",16229,,0,
"Flurizin 10 mg",10832,,40,
"Flurizin 5 mg",10831,,30,
"Flurium 10 mg",10830,,0,
"Flurium 5 mg",10829,,0,
"Flurif 500 mg",6320,,0,
"Flurate 0.001",28534,,0,
"Flurane 100 ml",21094,,0,
"Fluracil 25 mg/ml",17349,,0,
"Fluracedyl 25 mg/ml",109,,0,
"Flupro 0.0005",29980,,0,
"Flupion 0.0001",12637,,0,
"Fluphenazine 25 mg/ml",4301,,0,
"A-Flox 500 mg",6211,,0,
"Fluvate 0.0001",12640,,0,
"Fluvate 50 mcg/spray",13034,,1,
"Fluvas 20 mg",3375,,0,
"Flutrip 0.5 mg+10 mg",4586,,0,
"Flutivate 0.0005",12639,,0,
"Flutispray Plus (137 mcg+50 mcg)/spray",29013,,0,
"Flutispray 50 mcg/spray",26917,,0,
"Flutisal 50 mcg+500 mcg",3946,,60,
"Flutisal 50 mcg+250 mcg",3945,,30,
"Flutisal 50 mcg+100 mcg",3944,,0,
"Flutinex 50 mg/5 ml",27215,,0,
"Flutinex 50 mg",9902,,0,
"Flutinex 150 mg",9903,,0,
"Flutiderm 0.0001",12638,,0,
"Flutide (250 mcg+10 mcg)/puff",26555,,1,
"Flutide (125 mcg+5 mcg)/puff",26554,,1,
"Fluticon 50 mcg/spray",13033,,12,
"Fluticare 0.0001",20496,,0,
"Fluticare 0.0005",20495,,0,
"Flutica 27.5 mcg/spray",16312,,2,
"Flutica 0.0005",26421,,0,
"Flutec-DS 500 mg",6325,,0,
"Flutec 125 mg/5 ml",6326,,0,
"Flutec 250 mg",6324,,0,
"Flutam DS 250 mg/5 ml",27185,,0,
"Flutam 500 mg",27184,,0,
"Flutam 250 mg",27183,,0,
"Flustat 5 mg/5 ml",11963,,0,
"Flustat 10 mg",11962,,0,
"Flustar DS 250 mg/5 ml",33059,,0,
"A-Flox 250 mg",6210,,0,
"Fobunid 100 mcg+6 mcg",31509,,0,
"Fobunid 200 mcg+6 mcg",31510,,0,
"FMR 0.5 mg+10 mg",4342,,0,
"Flxzen 125 mg/5 ml",6340,,0,
"Flxzen 500 mg",6339,,0,
"Flxzen 250 mg",6338,,0,
"Fluzole 50 mg",9908,,0,
"Fluzole 150 mg",9909,,0,
"Fluzo 50 mg",9906,,0,
"Fluzo 150 mg",9907,,0,
"Fluzin 10 mg",10836,,110,
"Fluzin 5 mg",10835,,100,
"Fluxit 0.5 mg+10 mg",4341,,65,
"Fluxin 125 mg/5 ml",6337,,0,
"Fluxin 250 mg",28032,,0,
"Fluxin 500 mg",28031,,0,
"Fluxicap 500 mg",6333,,0,
"Fluxicap 250 mg",6332,,0,
"Fluxi 125 mg/5 ml",6334,,0,
"Flux DS 250 mg/5 ml",6330,,0,
"Flux 500 mg/vial",6331,,63,
"Flux 125 mg/5 ml",6329,,0,
"Flux 500 mg",6328,,40,
"Flux 250 mg",6327,,56,
"Fluvin OD 50 mg",9904,,0,
"Fluvin OD 150 mg",9905,,0,
"Fluvigan 200 mg",28161,,0,
"Fluver 10 mg",10834,,57,
"Fluver 5 mg",10833,,128,
"Fluvent 50 mcg/spray",13035,,3,
"A-Fenac SR 100 mg",10931,,0,
"Folzin 5 mg+20 mg",14666,,0,
"Foly 10 mg/ml",28364,,0,
"Foly 15 mg",18456,,0,
Folvit-Cl,13255,,0,
"Folvit TR",13234,,0,
"Folus 5 mg",13462,,0,
"Folneed 5 mg+20 mg",14665,,0,
"Follifactor 75 IU/vial",26164,,0,
"Folized 150 mg+0.5 mg+61.8 mg",13332,,0,
"Folix 5 mg",30333,,316,
"Folita 5 mg",27506,,38,
"Folison 5 mg",13460,,1430,
"Foliron TR 150 mg+0.5 mg+61.8 mg",13302,,0,
"Folinex 10 mg/ml",15072,,0,
"Folin SR 150 mg+0.5 mg",13204,,0,
"Folicid 10 mg/ml",17320,,0,
"Folicard 25 mg+2.5 mg+1 mg",13733,,0,
"Folic-Z 5 mg+20 mg",14664,,270,
"Folic-Son 5 mg",13459,,0,
"Folic ZI 50 mg+0.50 mg+61.80 mg",27048,,56,
"Folic Acid 5 mg",20529,,0,
"Folex Plus 150 mg+0.5 mg+61.8 mg",20299,,0,
"Folcid 5 mg",20533,,0,
"Folcasin 10 mg/ml",17279,,0,
"Folbion 25 mg+2.5 mg+1 mg",13728,,0,
"Folate 5 mg",13457,,0,
"Folac 5 mg",13456,,0,
"Fodexil 500 mg",6775,,6,
"A-Fenac Plus (75 mg+20 mg)/2 ml",10933,,0,
"Formocort 200 mcg+6 mcg",26105,,10,
"Formocort (160 mcg+4.5 mcg)/puff",18402,,2,
"Formocort 400 mcg+12 mcg",26103,,0,
"Formocort 100 mcg+6 mcg",26104,,60,
"Formet XR 500 mg",22094,,50,
"Formet XR 750 mg",32835,,0,
"Formet V 50 mg+500 mg",31975,,0,
"Formet L 2.5 mg+500 mg",30993,,0,
"Formet 500 mg",5379,,0,
"Formet 850 mg",5380,,50,
"Formatide (160 mcg+4.5 mcg)/Puff",18407,,2,
"Formatide 80MG",18406,,1,
"Formatide 400 mcg+12 mcg",18405,,0,
"Formatide 200 mcg+6 mcg",18404,,60,
"Formatide 100 mcg+6 mcg",18403,,30,
"Forgen 1 gm/vial",8164,,0,
"Forgen 500 mg/vial",8163,,0,
"Forgen 2 gm/vial",30755,,0,
"Forbon 500 mg",25758,,0,
"Forane 100 ml",15294,,0,
"Foos (500 mg+100 mg)/5 ml",24559,,0,
"Fonidel 2.5 mg/0.5 ml",29627,,0,
"Fondy 180 mg",20370,,0,
"Fondy 120 mg",20371,,0,
"Fona Plus 10g",12793,,0,
"Fona 0.003",175,,0,
"Fona 0.001",172,,0,
"Fomox XG 0.5%+0.4%",22684,,0,
"Fomox 0.005",9630,,0,
"Folzin-CI 50 mg+0.50 mg+61.80 mg",31701,,0,
"A-Fenac K 50 mg",11134,,200,
"Freegest 4 mg",26868,,0,
"Freegest 10 mg",26867,,0,
"Freegest 5 mg",26869,,0,
"Freecof (10 mg+30 mg+1.25 mg)/5 ml",4018,,0,
"Freecid Plus (200 mg+400 mg+30 mg)/5 ml",27216,,0,
"Fravir 200 mg",28680,,0,
"Fragmin 7500 IU/0.3 ml",3187,,0,
"Fragmin 5000 IU/0.2 ml",3186,,0,
"Frabex 500 mg",3315,,327,
"Frabex 500 mg/5 ml",3316,,6,
"Fozifol 150 mg+0.5 mg+61.8 mg",13303,,0,
"Foviral 300 mg",9756,,0,
"Fourgen 2 gm/vial",30756,,0,
"Fourgen 1 gm/vial",30757,,0,
"Fourgen 500 mg/vial",30758,,0,
"Fosul 500 mg+22.5 mg",14667,,0,
"Fostat 40 mg",11690,,0,
"Fossical-DX 600 mg+400 IU",18441,,50,
"Fossical-D 500 mg+200 IU",14490,,100,
"Fosfomax 3 gm/sachet",27507,,0,
"Fosfogen 3 gm/sachet",29836,,3,
"Fosfocin 3 gm/sachet",25958,,0,
"Fosfen 150 mg/2 ml",4890,,5,
"Fosfa 2 gm/vial",31172,,0,
"Fosamin 3 gm/sachet",25959,,0,
"Fortison 2%+1% (10 gm)",12666,,1,
"Fortior 300 mg",28699,,0,
"Forteo 20 mcg/80 mcl",29206,,0,
ForMum,26441,,0,
"A-Fenac 1% w/w",11107,,0,
"A-Fenac 50 mg",10930,,0,
"Frulac 40 mg+50 mg",2872,,93,
"Frulac 20 mg+50 mg",2871,,80,
"Frudema 40 mg",28538,,0,
"Fructose 10%w/v",14863,,0,
"Fructin 10 IV",14862,,4,
"Frucard 20 mg+50 mg",28484,,0,
"Frucard 40 mg+50 mg",28485,,0,
"Fritt 500 mg",11423,,0,
"Fritt 250 mg",11422,,0,
"Frisium 10 mg",4280,,35,
"Frexit 0.5 mg+10 mg",4345,,0,
"Freten 3 mg",4251,,0,
"Freshtear P 0.4%+0.3%",26755,,0,
"Freshtear 0.4%+0.3%",16164,,0,
"Freshlook 10gm",12794,,1,
"Freshfil 0.01",26209,,0,
"Fresh 0.5 mg+10 mg",4587,,0,
"Frenxit 0.5 mg+10 mg",4344,,272,
"Frenvas 10 mg",1183,,4,
"Frenvas 40 mg",31989,,0,
"Frenvas 20 mg",26442,,0,
"Frenia 50ml",32396,,2,
"Frenia 4 mg",4416,,40,
"Frenia 2 mg",4415,,40,
"Frenia 1 mg",4414,,40,
"Frelax (300 mg+1.25 ml)/5 ml",21753,,4,
"FreFast 30%+10%+4%",28533,,0,
"Freespa 50 mg",29253,,0,
"Freemax 100 mg",50,,80,
"A-Fenac 12.5 mg",10934,,0,
"Fulspec 500 mg/vial",8220,,0,
"Fulrest 0.5 mg+10 mg",32344,,0,
"Fulphila 6 mg/0.6 ml",30227,,0,
"Fulimet 0.5 mg+10 mg",27204,,0,
"Fulfeel 50 mg",6010,,0,
"Fucort 2%+1%",12667,,0,
"Fuclav 125 mg+31.25 mg",7392,,0,
"Fuclav 250 mg+62.5 mg",7393,,70,
"Fuclav (125 mg+31.25 mg)/5 ml",7395,,0,
"Fuclav 500 mg+125 mg",7394,,35,
"Fucithalmic 0.01",15746,,0,
"Fucimax 250 mg",26210,,0,
"Fucil 500 mg",6342,,0,
"Fucil 125 mg/5 ml",6343,,0,
"Fucidin Leo 0.02",8921,,0,
"Fucidin 250 mg",8927,,0,
"Fucicort 2%+0.1%",16511,,0,
"FSH 150 IU/vial",33144,,4,
"Fruspa 20 mg+50 mg",2880,,0,
"Fruson 20 mg+50 mg",2879,,0,
"Frusiton 40 mg+50 mg",2878,,0,
"Frusiton 20 mg+50 mg",2877,,0,
"Frusin Plus 40 mg+50 mg",2876,,0,
"Frusin Plus 20 mg+50 mg",20573,,0,
"Frusin 20 mg/2 ml",2839,,0,
"Frusin 60 ml",2838,,2,
"Frusin 40 mg",2837,,40,
"Frunep 250 mg",2836,,0,
"A-Fenac 75 mg/3 ml",10932,,0,
"Fungitac 20gm",26082,,0,
"Fungistin 100000 unit/ml",9803,,0,
Fungistat,12725,,0,
"Fungison 1%+0.1%",12713,,0,
"Fungirox 0.01",33060,,0,
"Funginil 150 mg",27405,,0,
"Funginil 50 mg",27406,,0,
"Fungin-B 0.05%+1%",12551,,5,
"Fungin Creem",19546,,5,
"Fungimin 0.02",10027,,0,
"Fungimin 2% w/w",22465,,0,
"Fungifix 50 mg",32514,,0,
"Fungidal-HC 2%+1%",12677,,2,
"Fungidal 0.02",10026,,3,
"Fungicort 1%+0.1%",13049,,0,
"Fungi-F 50 mg",9917,,0,
"Fungi MH 2%+1%",12678,,0,
"Fungata 50 mg",9914,,80,
"Fungata 150 mg",9915,,0,
"Fungata 50 mg/5 ml",9916,,0,
"Fungard 50 mg",9913,,0,
"Fungard 150 mg",29530,,0,
"Fungakil 0.0003",28033,,0,
"Funga 150 mg",9985,,0,
"Funga 50 mg",9984,,0,
"Fulspec 250 mg/vial",22060,,0,
"Abolib 60 mg",29592,,0,
"Furoclav 70ml",31024,,2,
"Furocef DS 50 ml",30359,,2,
"Furocef 750 mg/vial",7249,,0,
"Furocef 125 mg/5 ml",7247,,0,
"Furocef 500 mg",7246,,24,
"Furocef 250 mg",7245,,34,
"Furocef 125 mg",7244,,0,
"Furocef 1.5 gm/vial",7250,,0,
"Furocef 250 mg/vial",30360,,0,
"Furocef 1 gm/vial",25839,,0,
"Furo Plus 20 mg+50 mg",2881,,0,
"Furia 120 mg",20373,,0,
"Furia 180 mg",20374,,0,
"Furia 30 mg/5 ml",20375,,0,
"Furia 60 mg",20372,,0,
"Furex 500 mg",7239,,42,
"Furex 125 mg/5 ml",7240,,0,
"Furex 250 mg/vial",7241,,0,
"Furex 750 mg/vial",7242,,0,
"Furex 1.5 gm/vial",7243,,0,
"Furasep 0.002",12972,,0,
"Funzole 50 mg",9921,,0,
"Funzole 150 mg",9922,,0,
"Funzole 50 mg/5 ml",9923,,0,
"Fungizol 0.01",12378,,0,
"Fungitrol 50 mg/5 ml",9920,,0,
"Fungitrol 150 mg",9919,,0,
"Fungitrol 50 mg",9918,,0,
"A-Fenac 25 mg",10929,,0,
"Fusibac-H 2%+1%",12668,,0,
"Fusate 0.02",20580,,0,
"Furoxamid 500 mg",10234,,0,
"Furotone 20 mg+50 mg",2882,,0,
"Furotixol 250 mg",7259,,0,
"Furotixol 500 mg",7260,,0,
"Furotixol 125 mg/5 ml",7261,,0,
"Furotil Plus 250 mg+62.5 mg",29204,,46,
"Furotil Plus 500 mg+125 mg",29205,,0,
"Furotil Plus (125 mg+31.25 mg)/5 ml",29202,,0,
"Furotil Plus 125 mg+31.25 mg",29203,,0,
"Furotil 125 mg",7253,,0,
"Furotil 250 mg",7254,,44,
"Furotil 500 mg",7255,,6,
"Furotil 125 mg/5 ml",7256,,0,
"Furotil 1.5 gm/vial",7258,,0,
"Furotil 750 mg/vial",7257,,16,
"Furotec 500 mg",7251,,0,
"Furonaaf-CV (125 mg+31.25 mg)/5 ml",28800,,0,
"Furonaaf-CV 250 mg+62.5 mg",28798,,0,
"Furonaaf-CV 500 mg+125 mg",28799,,0,
"Furoget CV 250 mg+62.5 mg",18997,,0,
"Furoget CV 500 mg+125 mg",18996,,0,
"Furoget CV (125 mg+31.25 mg)/5 ml",18998,,0,
"Furoget 250 mg",25793,,0,
"Furoget 500 mg",25794,,0,
"Furoget 125 mg/5 ml",25795,,0,
"Furoclav 500 mg+125 mg",7397,,35,
"Furoclav 250 mg+62.5 mg",7396,,26,
"5 FU PhaRes 25 mg/ml",17301,,0,
"3RD Cef 100 mg/5 ml",7701,,0,
"G Cephalexin 250 mg",30796,,0,
"G Cephalexin 125 mg/5 ml",30795,,0,
"G Benzathine Penicil 6 lac units/vial",30636,,0,
"G Benzathine Penicil 12 lac units/vial",30635,,0,
"Fylox 400 mg",26444,,23,
"Fylox 200 mg",26443,,146,
"FXR 10 mg",27275,,0,
"FXR 5 mg",27276,,0,
"Fuxtil CV 250 mg+62.5 mg",7420,,26,
"Fuxtil CV 500 mg+125 mg",7421,,32,
"Fuxtil CV (125 mg+31.25 mg)/5 ml",7422,,0,
"Fuxtil 750 mg/vial",31522,,0,
"Fuxtil 1.5 gm/vial",31521,,0,
"Fuxtil 250 mg",7262,,0,
"Fuxtil 125 mg/5 ml",7264,,0,
"Fuxtil 500 mg",7263,,0,
"Fusten 0.01",12394,,0,
"Fusitop-HC 2%+1%",13041,,3,
"Fusithal 0.01",20583,,0,
"Fusimed BT 2%+0.1%",20588,,0,
